Date,Symbol,Open,High,Low,Close,Volume,RSI,MACD,MA20,Volatility,SentimentScore,AnomalyFlag,Label
2012-12-21,TSLA,130.8,131.5,129.9,131.19,1360269,36.21,-0.8113,128.1,0.0149,0.724,0,HOLD
2012-12-24,AAPL,127.16,128.28,125.82,127.44,4196281,52.97,-0.8831,127.96,0.0081,-0.341,0,SELL
2012-12-25,INFY.NS,126.68,128.74,126.11,127.42,2000586,53.83,3.9011,128.08,0.076,0.095,0,HOLD
2012-12-26,NVDA,129.02,129.82,127.89,129.26,214583,63.95,2.1012,128.16,0.0115,-0.262,0,BUY
2012-12-27,TCS.NS,130.24,130.26,129.69,129.87,4393350,72.66,-0.0891,128.36,0.0063,-0.316,0,HOLD
2012-12-28,AAPL,131.93,133.85,130.87,131.06,1033274,38.93,-1.314,128.58,0.0088,-0.516,0,SELL
2012-12-31,TSLA,128.01,129.2,127.88,128.66,1076291,45.43,4.5896,128.57,0.0133,-0.487,0,BUY
2013-01-01,RELIANCE.NS,129.03,130.63,128.4,129.87,1401308,49.72,0.1294,128.66,0.0077,-0.206,0,HOLD
2013-01-02,NVDA,128.31,130.27,127.02,128.86,591118,68.76,1.7804,128.65,0.0314,0.058,0,BUY
2013-01-03,NVDA,129.6,131.34,128.36,130.38,658456,30.94,1.0984,128.69,0.0492,1.0,0,BUY
2013-01-04,NVDA,132.21,133.13,130.07,131.38,1639699,31.59,-2.0415,129.03,0.0266,0.255,0,HOLD
2013-01-07,INFY.NS,130.14,130.8,128.29,129.08,1016027,45.8,1.8755,129.12,0.0287,-1.0,0,HOLD
2013-01-08,AAPL,129.22,130.49,129.21,130.43,490035,34.36,-4.804,129.27,0.0056,-0.459,0,SELL
2013-01-09,TCS.NS,127.08,128.31,125.31,127.39,807134,15.67,-0.1556,129.25,0.0002,0.865,0,SELL
2013-01-10,INFY.NS,131.81,133.22,131.81,133.18,3356982,59.35,-2.3244,129.69,0.0123,-1.0,0,HOLD
2013-01-11,RELIANCE.NS,129.07,129.2,128.51,128.92,2834957,49.51,0.0894,129.6,0.0031,-0.268,0,HOLD
2013-01-14,TCS.NS,128.83,128.88,127.32,127.99,4946765,70.12,1.6887,129.59,0.004,-0.991,0,HOLD
2013-01-15,INFY.NS,128.44,130.43,126.57,129.85,3289881,29.32,1.9059,129.53,0.0009,-0.279,0,HOLD
2013-01-16,RELIANCE.NS,125.13,126.4,125.08,125.45,4281721,28.99,3.7206,129.5,0.0549,-1.0,0,HOLD
2013-01-17,TCS.NS,124.62,128.2,123.82,126.82,1590924,64.17,-0.1924,129.22,0.0171,0.56,0,HOLD
2013-01-18,TSLA,127.29,128.69,124.62,126.72,548454,56.1,2.7155,129.0,0.0175,0.456,0,HOLD
2013-01-21,RELIANCE.NS,127.58,128.49,123.92,126.32,4557712,60.02,3.3226,128.95,0.025,-1.0,0,HOLD
2013-01-22,TCS.NS,129.8,130.2,126.99,128.49,1817598,49.49,-1.7858,129.0,0.0363,1.0,0,SELL
2013-01-23,RELIANCE.NS,130.65,131.13,127.31,128.48,2633175,46.53,0.0546,128.96,0.0123,0.62,0,HOLD
2013-01-24,INFY.NS,127.92,128.52,126.92,128.35,1884275,54.11,-3.1948,128.88,0.0393,1.0,0,SELL
2013-01-25,TSLA,130.9,131.89,127.54,129.94,106230,15.34,-1.2455,128.83,0.018,0.482,0,SELL
2013-01-28,TCS.NS,129.48,131.28,127.78,128.53,2454149,62.4,1.9001,128.82,0.0308,-1.0,0,HOLD
2013-01-29,INFY.NS,124.86,127.52,123.92,126.03,3816043,32.36,0.5527,128.63,0.0147,1.0,0,HOLD
2013-01-30,TCS.NS,128.79,129.33,127.81,128.41,3250470,45.29,1.8707,128.61,0.0343,-1.0,0,HOLD
2013-01-31,TCS.NS,126.12,127.66,124.21,126.46,123584,55.91,2.6359,128.41,0.0327,0.706,0,HOLD
2013-02-01,TCS.NS,127.69,127.92,126.26,127.5,3193126,61.07,1.6358,128.22,0.0017,0.686,0,BUY
2013-02-04,AAPL,128.83,131.01,128.11,130.5,3785583,25.58,-0.6895,128.29,0.0158,-0.129,0,HOLD
2013-02-05,INFY.NS,126.16,127.38,125.36,126.54,4220782,42.25,-1.9302,128.09,0.0028,-0.797,0,SELL
2013-02-06,RELIANCE.NS,127.28,129.13,126.9,126.99,3480514,51.61,-1.5217,128.07,0.0241,-0.469,0,SELL
2013-02-07,RELIANCE.NS,125.27,127.99,124.56,126.24,1339328,70.88,2.5647,127.73,0.0114,0.002,0,HOLD
2013-02-08,RELIANCE.NS,128.08,128.97,126.42,128.74,3113806,55.17,2.1539,127.72,0.0165,-1.0,0,BUY
2013-02-11,AAPL,126.46,128.78,126.04,126.75,2161778,47.75,-0.5456,127.66,0.0184,0.588,0,SELL
2013-02-12,TCS.NS,128.93,129.97,128.6,128.92,2197213,46.53,0.2208,127.61,0.0269,-0.77,0,HOLD
2013-02-13,NVDA,133.51,134.09,130.69,130.9,1453305,76.61,2.0786,127.88,0.012,0.315,0,BUY
2013-02-14,TCS.NS,128.04,128.63,125.41,126.64,1031178,63.84,-0.6786,127.87,0.0169,-0.276,0,SELL
2013-02-15,RELIANCE.NS,132.76,135.13,132.25,133.07,4252086,66.71,1.4477,128.19,0.0555,0.237,0,BUY
2013-02-18,AAPL,129.42,130.14,128.42,129.67,3846414,52.68,-0.3109,128.36,0.0126,-0.451,0,HOLD
2013-02-19,TSLA,128.41,131.56,127.53,131.1,908621,36.0,0.1209,128.49,0.0114,0.342,0,HOLD
2013-02-20,NVDA,130.64,131.45,126.96,129.09,1793944,70.37,0.0821,128.52,0.0291,0.177,0,BUY
2013-02-21,RELIANCE.NS,127.34,128.06,126.66,126.81,4012304,55.38,-0.908,128.44,0.0084,0.318,0,SELL
2013-02-22,TSLA,128.87,129.43,128.48,128.49,2197064,52.01,0.8579,128.37,0.0159,-0.306,0,BUY
2013-02-25,TCS.NS,131.82,132.36,131.56,131.77,3827733,47.88,1.2895,128.53,0.0404,-0.041,0,BUY
2013-02-26,TCS.NS,129.3,130.48,129.3,130.35,2584823,43.24,-1.3422,128.75,0.0195,0.007,0,HOLD
2013-02-27,AAPL,125.76,128.2,124.77,126.53,4652985,56.38,-2.0784,128.65,0.0334,-1.0,0,SELL
2013-02-28,NVDA,127.66,128.12,127.33,127.62,2970687,33.94,-0.2235,128.71,0.0004,0.207,0,SELL
2013-03-01,TSLA,126.97,127.36,125.58,126.13,2252830,50.72,-3.697,128.64,0.0499,-0.96,0,SELL
2013-03-04,INFY.NS,125.41,125.93,124.65,125.7,4405740,47.27,-0.4249,128.4,0.0684,0.404,0,SELL
2013-03-05,INFY.NS,126.65,127.66,123.83,125.69,689485,64.8,0.0403,128.36,0.025,-0.736,0,HOLD
2013-03-06,RELIANCE.NS,129.1,130.45,128.64,128.99,1888542,44.76,3.0823,128.46,0.0041,0.754,0,BUY
2013-03-07,TCS.NS,129.79,130.24,127.89,128.78,3365536,41.82,0.459,128.59,0.019,-0.425,0,HOLD
2013-03-08,NVDA,131.39,132.35,130.03,130.44,634137,76.88,-1.5919,128.67,0.0167,1.0,0,BUY
2013-03-11,TCS.NS,127.5,129.19,127.43,128.23,4054904,68.87,2.5452,128.75,0.0041,0.718,0,BUY
2013-03-12,AAPL,130.65,132.27,129.8,131.76,4173617,33.35,-0.4184,128.89,0.0229,-1.0,0,SELL
2013-03-13,INFY.NS,133.61,134.08,132.11,132.93,4733540,70.99,1.6932,128.99,0.0152,-0.91,0,BUY
2013-03-14,NVDA,128.04,128.76,127.52,128.0,272490,38.46,0.5748,129.06,0.0482,1.0,0,HOLD
2013-03-15,NVDA,133.32,134.01,132.65,133.05,769615,71.98,-2.2586,129.06,0.0015,0.094,0,HOLD
2013-03-18,AAPL,129.52,130.55,127.13,128.36,1849870,43.31,-2.4786,128.99,0.0429,1.0,1,SELL
2013-03-19,TCS.NS,128.57,128.73,126.6,126.84,4868281,40.49,-0.9987,128.78,0.0,-0.188,0,SELL
2013-03-20,TCS.NS,128.15,129.45,127.12,128.2,143899,68.79,3.6098,128.73,0.0402,-0.855,0,HOLD
2013-03-21,TSLA,126.42,128.49,125.77,127.76,4698926,30.98,-0.8224,128.78,0.0268,0.372,0,SELL
2013-03-22,TSLA,131.68,132.64,130.14,132.29,4746147,76.01,-3.4925,128.97,0.0414,-0.765,0,HOLD
2013-03-25,NVDA,125.46,127.69,125.02,126.21,1516440,62.08,3.7706,128.69,0.0084,0.066,0,HOLD
2013-03-26,NVDA,125.73,129.22,124.09,127.85,1883773,57.2,-1.8657,128.57,0.0303,-0.137,0,SELL
2013-03-27,NVDA,130.04,130.91,128.43,129.13,859625,47.43,4.7536,128.7,0.037,-1.0,0,HOLD
2013-03-28,RELIANCE.NS,125.48,126.3,123.65,126.23,740788,48.98,1.2958,128.63,0.0216,0.546,0,HOLD
2013-03-29,TCS.NS,128.21,129.14,127.38,129.0,3766969,31.49,-0.9925,128.77,0.0334,1.0,0,HOLD
2013-04-01,AAPL,132.06,132.3,129.46,131.81,4809310,48.87,3.4404,129.08,0.0264,1.0,0,BUY
2013-04-02,TCS.NS,127.81,129.6,127.59,128.14,845304,75.99,1.9802,129.2,0.0662,-1.0,0,HOLD
2013-04-03,INFY.NS,131.76,132.23,130.97,131.03,4538253,20.68,1.7,129.3,0.0366,-0.546,0,HOLD
2013-04-04,TCS.NS,132.59,136.09,131.49,132.3,3979808,50.46,1.3181,129.48,0.0192,-0.755,0,BUY
2013-04-05,NVDA,127.88,128.95,126.34,128.8,4940672,68.02,2.1757,129.4,0.0135,0.596,0,BUY
2013-04-08,NVDA,131.02,131.85,126.86,129.32,4540541,54.65,1.418,129.45,0.0116,-0.343,0,HOLD
2013-04-09,INFY.NS,133.71,134.07,131.5,133.92,4033411,71.55,-1.1594,129.56,0.0265,0.032,0,HOLD
2013-04-10,RELIANCE.NS,131.0,132.77,129.67,130.7,3479381,31.93,4.3049,129.45,0.0104,0.796,0,BUY
2013-04-11,TSLA,130.64,130.66,129.19,130.11,831754,43.46,0.4814,129.55,0.0068,-0.911,0,HOLD
2013-04-12,AAPL,132.69,132.78,131.58,131.63,596161,65.94,-2.5872,129.48,0.0213,-0.819,0,HOLD
2013-04-15,TSLA,127.1,128.66,125.82,126.0,874237,55.86,-3.4952,129.36,0.0171,0.279,0,SELL
2013-04-16,RELIANCE.NS,133.13,134.61,131.8,133.3,3017993,59.84,0.6411,129.69,0.0183,0.035,0,BUY
2013-04-17,RELIANCE.NS,129.53,130.73,128.74,129.95,3929064,67.06,0.9237,129.77,0.0038,-1.0,0,BUY
2013-04-18,NVDA,132.69,133.37,130.63,130.74,2296586,36.54,-1.266,129.92,0.0498,-1.0,0,SELL
2013-04-19,AAPL,131.54,133.44,131.53,132.54,3924191,51.79,-0.931,129.94,0.0028,1.0,0,HOLD
2013-04-22,TCS.NS,130.02,132.98,127.61,131.87,1919897,30.24,-3.4729,130.22,0.0024,0.589,0,HOLD
2013-04-23,NVDA,133.56,133.78,132.44,132.92,1002291,46.92,1.0231,130.47,0.019,-0.182,0,BUY
2013-04-24,RELIANCE.NS,128.33,130.07,127.1,129.33,1414286,54.21,3.3561,130.48,0.0261,0.661,0,HOLD
2013-04-25,INFY.NS,129.49,131.12,126.56,130.77,914794,47.57,4.331,130.71,0.0195,-0.91,0,HOLD
2013-04-26,INFY.NS,131.88,133.87,128.23,131.02,626546,45.93,-0.3374,130.81,0.0377,0.601,0,HOLD
2013-04-29,NVDA,131.04,132.16,130.71,131.74,4693904,30.49,-1.6383,130.81,0.0065,1.0,0,HOLD
2013-04-30,TSLA,129.25,130.36,128.31,129.06,722874,47.14,0.2409,130.85,0.0357,-0.676,0,SELL
2013-05-01,TSLA,128.62,130.04,127.63,127.72,589866,56.63,-3.1705,130.69,0.0243,-1.0,0,SELL
2013-05-02,AAPL,131.26,131.34,130.67,130.8,2259478,59.58,0.3669,130.61,0.0098,1.0,0,BUY
2013-05-03,NVDA,127.34,128.58,126.69,126.96,2089709,46.98,3.6727,130.52,0.0228,-1.0,0,HOLD
2013-05-06,TCS.NS,134.14,135.48,133.41,133.55,4529461,41.87,0.6437,130.73,0.0111,-0.913,0,HOLD
2013-05-07,RELIANCE.NS,133.23,133.37,131.96,133.09,540959,28.31,0.0921,130.69,0.0097,-0.2,0,HOLD
2013-05-08,RELIANCE.NS,129.95,130.11,127.85,129.69,3819333,38.45,1.1744,130.64,0.0231,1.0,0,HOLD
2013-05-09,TSLA,127.01,128.02,126.06,126.73,1593724,64.51,1.2475,130.47,0.0479,-0.71,0,HOLD
2013-05-10,NVDA,131.02,131.6,130.24,131.17,4927998,29.97,-0.8458,130.45,0.058,0.452,0,HOLD
2013-05-13,AAPL,128.46,129.98,127.57,128.78,1033766,40.82,-3.6757,130.59,0.0442,-0.552,0,SELL
2013-05-14,NVDA,130.53,130.92,130.14,130.59,4700666,55.97,2.6407,130.45,0.0861,0.89,0,BUY
2013-05-15,NVDA,129.79,131.13,129.67,130.22,2954267,38.98,-1.3153,130.47,0.0457,-0.208,0,SELL
2013-05-16,TSLA,127.24,128.76,127.0,128.13,2992578,57.55,-0.8457,130.33,0.0116,-1.0,0,SELL
2013-05-17,TSLA,132.02,134.15,130.41,132.75,3848797,40.0,-1.8709,130.35,0.0321,1.0,0,HOLD
2013-05-20,TCS.NS,130.14,131.49,127.29,128.86,1168683,0.0,-0.3465,130.19,0.0191,0.821,0,SELL
2013-05-21,TCS.NS,127.47,127.98,126.15,127.71,3280252,32.33,1.5061,129.93,0.0447,-0.478,1,SELL
2013-05-22,RELIANCE.NS,128.42,129.13,127.29,127.69,1376442,19.28,4.9001,129.85,0.0034,1.0,0,HOLD
2013-05-23,TCS.NS,124.81,126.92,124.33,126.79,924794,68.22,-1.0403,129.65,0.06,-0.461,0,SELL
2013-05-24,TCS.NS,126.78,128.57,124.67,125.99,2163539,58.48,0.0567,129.4,0.0307,-0.672,0,HOLD
2013-05-27,AAPL,131.86,133.53,129.42,130.0,1255285,23.77,1.8717,129.31,0.0002,-0.94,0,HOLD
2013-05-28,INFY.NS,126.85,127.59,126.68,127.42,3284881,41.3,2.1364,129.23,0.0187,-0.072,0,HOLD
2013-05-29,TSLA,127.64,129.0,127.25,127.29,4440312,60.8,0.0043,129.21,0.0084,-1.0,0,SELL
2013-05-30,NVDA,125.94,126.45,124.28,124.96,4592921,71.02,-0.863,128.92,0.0095,0.52,0,HOLD
2013-05-31,AAPL,129.42,131.1,128.53,130.36,2604355,42.18,1.4782,129.09,0.0245,0.841,0,BUY
2013-06-03,AAPL,129.67,131.97,128.96,129.87,635654,87.05,-3.5093,128.9,0.0104,1.0,0,BUY
2013-06-04,TCS.NS,131.34,132.69,129.3,130.39,652758,39.96,0.8165,128.77,0.0495,0.551,0,BUY
2013-06-05,AAPL,127.25,127.64,127.05,127.6,3405082,70.01,0.1575,128.67,0.0012,1.0,0,HOLD
2013-06-06,INFY.NS,127.22,127.97,125.12,126.59,1044855,40.67,2.0526,128.66,0.0123,0.072,0,HOLD
2013-06-07,TCS.NS,130.05,130.3,129.37,129.77,4415594,77.02,-3.9948,128.59,0.0321,-1.0,0,HOLD
2013-06-10,AAPL,130.99,132.28,129.55,130.5,3198408,18.66,-1.9199,128.67,0.0036,0.107,0,SELL
2013-06-11,TCS.NS,129.97,130.93,129.91,130.03,2715050,34.8,0.2487,128.65,0.0059,-1.0,0,HOLD
2013-06-12,TCS.NS,125.85,127.59,125.69,126.67,1986787,58.49,-0.6291,128.47,0.0142,-0.98,0,SELL
2013-06-13,AAPL,130.13,130.61,128.5,128.99,4369639,61.7,3.55,128.51,0.0304,-0.415,0,BUY
2013-06-14,NVDA,133.86,134.56,132.61,132.65,2231012,43.06,4.7699,128.51,0.0015,0.227,0,BUY
2013-06-17,INFY.NS,131.41,132.04,130.67,131.43,3989238,44.59,-1.3444,128.63,0.0342,-0.278,0,HOLD
2013-06-18,TCS.NS,128.6,129.78,128.42,129.71,557843,21.44,1.4245,128.73,0.0211,-0.391,0,HOLD
2013-06-19,RELIANCE.NS,132.9,133.78,131.66,132.24,2414083,35.29,-1.8465,128.96,0.0453,0.337,1,SELL
2013-06-20,TCS.NS,128.49,130.27,127.64,129.26,2600326,58.4,-1.0848,129.09,0.0046,-0.679,0,HOLD
2013-06-21,INFY.NS,130.0,130.1,129.19,130.01,4604013,61.18,0.9597,129.29,0.0366,-0.496,0,BUY
2013-06-24,INFY.NS,129.58,131.23,127.84,130.42,4249628,52.44,0.721,129.31,0.009,1.0,0,BUY
2013-06-25,AAPL,128.16,131.01,128.06,129.5,3317790,49.4,-3.2413,129.41,0.0348,1.0,1,HOLD
2013-06-26,NVDA,125.92,129.45,124.36,127.47,841902,33.37,-0.6995,129.42,0.0071,0.835,0,SELL
2013-06-27,NVDA,127.89,128.13,125.87,127.04,1087965,53.92,-4.3086,129.52,0.0209,-0.275,0,SELL
2013-06-28,TSLA,129.4,130.71,127.8,128.06,4385754,47.93,-2.9142,129.41,0.0273,-0.3,0,SELL
2013-07-01,TSLA,125.91,126.79,125.0,125.93,2427153,51.11,1.9527,129.21,0.0161,0.882,0,HOLD
2013-07-02,NVDA,127.03,128.34,126.9,127.59,2898129,82.97,0.2191,129.07,0.0053,1.0,0,BUY
2013-07-03,TCS.NS,129.12,129.48,127.6,128.38,3259085,56.44,-0.435,129.11,0.0423,-1.0,0,SELL
2013-07-04,RELIANCE.NS,128.81,129.24,127.43,128.2,1749095,59.61,0.2591,129.19,0.0121,1.0,0,HOLD
2013-07-05,RELIANCE.NS,128.14,129.12,126.28,127.16,2355593,74.3,2.9959,129.06,0.0013,-0.662,0,HOLD
2013-07-08,INFY.NS,125.08,125.74,121.56,124.25,903002,61.42,-0.4089,128.75,0.0376,-1.0,0,SELL
2013-07-09,AAPL,129.11,130.2,127.35,129.58,1727333,54.59,0.5501,128.73,0.0167,-1.0,0,HOLD
2013-07-10,TSLA,129.25,130.23,129.17,129.2,2669884,50.6,3.9365,128.85,0.027,1.0,0,BUY
2013-07-11,TCS.NS,133.52,135.42,131.66,132.05,2545535,50.91,-0.5583,129.01,0.0098,-0.069,0,HOLD
2013-07-12,NVDA,128.6,130.34,128.46,129.77,883322,52.68,-0.8078,128.86,0.0068,-1.0,0,HOLD
2013-07-15,RELIANCE.NS,130.91,131.84,129.89,130.37,2944754,51.19,0.7159,128.81,0.0487,0.479,0,BUY
2013-07-16,AAPL,133.96,136.05,132.62,134.11,2916730,22.9,1.8266,129.03,0.0048,1.0,0,BUY
2013-07-17,INFY.NS,125.88,131.47,125.22,128.77,1410024,44.23,-3.6984,128.86,0.0013,-1.0,0,SELL
2013-07-18,TSLA,131.54,132.08,130.49,131.36,2781447,56.39,-0.79,128.96,0.0752,-0.263,0,HOLD
2013-07-19,AAPL,130.23,130.52,129.17,129.59,3442797,29.03,0.7284,128.94,0.0222,-0.503,0,HOLD
2013-07-22,RELIANCE.NS,125.87,128.13,125.79,126.94,3863634,49.78,-0.0591,128.77,0.0317,0.478,0,HOLD
2013-07-23,INFY.NS,131.56,132.93,131.06,131.56,2805904,61.13,-2.4546,128.87,0.0236,0.2,0,HOLD
2013-07-24,NVDA,128.28,130.45,127.53,129.12,3676267,51.39,-0.7519,128.95,0.003,-0.786,0,HOLD
2013-07-25,TSLA,127.04,127.54,125.95,127.14,4128944,74.74,-3.9745,128.96,0.004,-0.657,0,SELL
2013-07-26,AAPL,124.87,127.15,123.95,126.74,3313562,34.32,2.9649,128.89,0.0103,0.141,0,HOLD
2013-07-29,INFY.NS,131.36,132.47,130.11,131.06,3322874,40.72,0.4581,129.15,0.0496,-0.902,0,HOLD
2013-07-30,AAPL,126.31,126.94,125.06,126.35,2886138,68.29,-2.9386,129.08,0.0,0.639,0,HOLD
2013-07-31,NVDA,131.68,132.73,129.74,130.56,750278,55.79,2.0783,129.19,0.0156,-0.613,0,BUY
2013-08-01,AAPL,132.46,133.1,130.92,132.5,1755944,6.87,-0.9308,129.41,0.0029,-1.0,0,SELL
2013-08-02,INFY.NS,128.48,128.57,127.65,128.01,4917613,63.08,-1.0873,129.45,0.0481,0.496,0,HOLD
2013-08-05,AAPL,129.76,131.73,129.36,131.33,1633045,84.46,1.1882,129.8,0.0264,1.0,0,BUY
2013-08-06,AAPL,130.15,130.61,127.94,129.6,4746906,71.55,-1.0295,129.81,0.0323,-1.0,0,SELL
2013-08-07,TCS.NS,130.99,132.34,129.89,132.13,3730858,52.42,-1.8033,129.95,0.0113,0.933,0,HOLD
2013-08-08,NVDA,129.89,131.86,129.55,130.19,1604517,65.85,-2.3967,129.86,0.0103,0.693,0,HOLD
2013-08-09,TCS.NS,133.86,135.7,132.75,133.41,2780137,45.14,-2.8298,130.04,0.0144,-0.545,1,SELL
2013-08-12,TSLA,130.91,131.76,129.35,131.64,2192929,70.64,-0.9905,130.1,0.0017,-0.85,0,HOLD
2013-08-13,AAPL,131.01,131.28,129.28,130.47,2828055,29.77,-0.2175,129.92,0.0216,1.0,0,HOLD
2013-08-14,NVDA,127.64,129.56,127.2,128.08,3272401,58.51,-1.2463,129.89,0.0039,1.0,0,HOLD
2013-08-15,AAPL,121.93,122.93,121.29,122.34,931628,48.68,-0.1888,129.44,0.0322,0.821,0,HOLD
2013-08-16,RELIANCE.NS,130.73,131.69,130.6,130.89,349223,57.9,-3.6381,129.5,0.0084,-0.724,0,HOLD
2013-08-19,NVDA,127.92,129.45,126.8,128.06,2792669,63.17,-2.0452,129.56,0.0025,-0.732,0,SELL
2013-08-20,INFY.NS,128.81,130.76,128.32,128.86,2198484,46.98,-0.7172,129.42,0.0149,1.0,0,HOLD
2013-08-21,RELIANCE.NS,130.57,131.76,127.55,128.42,922303,41.18,1.4595,129.39,0.0015,-1.0,0,HOLD
2013-08-22,TSLA,126.75,128.37,125.8,128.06,1764587,57.06,-3.1231,129.43,0.0097,0.081,0,SELL
2013-08-23,AAPL,126.52,127.39,125.15,125.89,764648,38.42,0.9836,129.39,0.0275,0.099,0,HOLD
2013-08-26,INFY.NS,128.26,128.82,127.33,127.95,3498200,33.95,-1.523,129.24,0.0365,0.268,0,SELL
2013-08-27,TSLA,130.41,131.01,128.88,130.56,4067989,89.51,1.4365,129.45,0.0076,0.335,0,BUY
2013-08-28,TCS.NS,130.23,132.87,129.32,129.67,3853113,45.65,1.9966,129.4,0.0323,0.039,0,BUY
2013-08-29,TSLA,130.0,130.55,127.21,128.45,2221867,22.84,-0.2791,129.2,0.0176,0.408,0,SELL
2013-08-30,INFY.NS,131.15,131.66,128.9,130.22,4897250,21.02,-2.9794,129.31,0.0181,0.087,0,SELL
2013-09-02,INFY.NS,127.46,129.54,126.54,127.93,560379,53.04,-1.4284,129.14,0.0638,-1.0,0,SELL
2013-09-03,AAPL,131.08,131.16,128.28,130.26,1702474,45.12,1.1458,129.17,0.0245,-0.258,0,BUY
2013-09-04,TCS.NS,131.08,132.62,130.09,130.97,523156,25.24,-0.1852,129.12,0.0239,-0.091,0,HOLD
2013-09-05,INFY.NS,130.61,131.32,129.26,129.53,3692781,45.42,-3.5551,129.08,0.0069,0.389,1,SELL
2013-09-06,AAPL,130.25,130.45,128.89,129.65,1362495,42.56,-2.3225,128.89,0.0133,0.437,0,HOLD
2013-09-09,INFY.NS,127.25,129.22,126.2,127.99,2346242,42.56,1.7916,128.71,0.0435,1.0,0,HOLD
2013-09-10,AAPL,131.25,131.97,130.65,131.94,854737,45.91,1.1141,128.79,0.0514,1.0,0,BUY
2013-09-11,AAPL,129.53,130.85,127.92,128.01,2768634,39.94,-1.3669,128.78,0.0117,-0.991,0,SELL
2013-09-12,TSLA,133.03,135.15,130.88,134.37,2635905,41.5,-0.4929,129.38,0.0312,-1.0,0,HOLD
2013-09-13,NVDA,132.38,132.68,129.94,130.51,4317419,38.64,-1.8645,129.36,0.01,-0.236,0,SELL
2013-09-16,TSLA,129.77,132.75,128.22,131.73,2280942,33.93,1.375,129.55,0.0105,-1.0,0,HOLD
2013-09-17,TSLA,129.2,129.53,128.28,129.37,758774,42.1,2.6192,129.57,0.0186,-0.897,0,HOLD
2013-09-18,TSLA,128.58,129.85,128.45,129.63,3185402,66.34,1.2915,129.63,0.0216,1.0,0,BUY
2013-09-19,AAPL,129.39,129.54,125.5,127.51,1522021,25.96,-1.6921,129.61,0.0056,0.066,1,SELL
2013-09-20,TSLA,127.67,129.35,126.59,127.22,965489,35.52,4.7076,129.67,0.0101,0.258,0,HOLD
2013-09-23,INFY.NS,132.27,133.22,131.59,132.94,1358237,67.97,2.023,129.92,0.0424,-0.131,0,BUY
2013-09-24,TCS.NS,132.46,133.41,131.41,133.37,1339694,43.78,-0.1591,130.06,0.0346,-0.504,0,HOLD
2013-09-25,AAPL,133.08,133.78,130.75,131.56,3306272,41.27,-0.307,130.16,0.0061,0.697,0,HOLD
2013-09-26,NVDA,129.28,129.44,128.38,128.95,4402254,81.36,1.0062,130.18,0.0055,-0.439,0,HOLD
2013-09-27,TSLA,127.98,129.29,126.78,127.99,4069877,40.7,2.1591,130.07,0.0099,-1.0,0,HOLD
2013-09-30,RELIANCE.NS,130.55,131.0,129.39,130.59,763692,48.82,-0.8852,130.21,0.0065,-0.167,0,HOLD
2013-10-01,AAPL,125.24,127.73,124.91,126.47,2526386,44.81,-1.896,130.02,0.0331,0.999,0,SELL
2013-10-02,TSLA,132.2,133.51,131.66,133.46,1050379,56.58,0.3755,130.14,0.0224,1.0,0,BUY
2013-10-03,TCS.NS,127.86,130.0,127.76,128.98,2534870,67.17,2.8908,130.11,0.0093,1.0,0,BUY
2013-10-04,RELIANCE.NS,133.35,133.57,132.47,132.99,1009797,60.46,-1.0207,130.28,0.0293,-0.675,0,HOLD
2013-10-07,RELIANCE.NS,133.73,135.56,130.78,133.42,957510,43.22,-0.9843,130.55,0.0327,1.0,0,HOLD
2013-10-08,TSLA,127.94,132.94,126.96,130.1,3109909,55.3,-1.26,130.46,0.0483,0.652,0,SELL
2013-10-09,NVDA,133.47,133.84,129.65,131.21,2829234,76.07,-2.4827,130.62,0.0348,0.152,0,HOLD
2013-10-10,RELIANCE.NS,130.29,131.55,129.76,130.46,2064835,25.87,-2.1357,130.42,0.0242,-0.353,0,SELL
2013-10-11,RELIANCE.NS,129.84,131.04,129.1,130.35,1794757,28.85,-1.4283,130.42,0.0216,0.252,0,SELL
2013-10-14,TCS.NS,130.2,131.94,128.6,130.66,2360864,44.38,1.5705,130.36,0.0162,-0.244,0,BUY
2013-10-15,INFY.NS,129.37,129.46,127.87,129.03,2842433,35.7,-3.1711,130.34,0.0697,1.0,0,SELL
2013-10-16,NVDA,129.13,129.71,128.85,128.99,2524994,60.88,-0.4186,130.31,0.0135,-0.499,0,SELL
2013-10-17,RELIANCE.NS,129.26,130.44,127.27,128.04,4539253,36.79,5.0073,130.34,0.0386,-0.966,0,HOLD
2013-10-18,AAPL,130.36,130.46,129.24,130.27,195987,32.47,-2.2939,130.49,0.0803,-0.188,0,SELL
2013-10-21,INFY.NS,128.12,128.72,126.9,127.28,4079397,60.89,3.5225,130.21,0.0591,-0.815,0,HOLD
2013-10-22,INFY.NS,129.3,130.87,126.59,128.56,3143435,62.01,3.3322,129.97,0.0002,1.0,0,BUY
2013-10-23,TSLA,128.79,129.42,128.21,128.9,1074729,41.74,-1.3494,129.83,0.0149,-0.102,0,SELL
2013-10-24,RELIANCE.NS,132.3,133.83,131.08,131.33,3037771,46.97,-5.0043,129.95,0.0052,-0.162,0,HOLD
2013-10-25,TSLA,131.22,134.03,130.28,132.34,3048090,41.32,0.0893,130.17,0.0174,-0.62,0,HOLD
2013-10-28,INFY.NS,129.03,130.45,128.47,129.55,2004370,24.0,-0.8635,130.12,0.0677,1.0,1,SELL
